84,0,0,0,0,1,2,0,1,0
0,124,0,0,0,0,0,1,0,0
0,0,109,1,1,0,0,2,1,0
0,0,1,96,0,2,0,1,2,0
0,0,0,0,105,0,1,1,3,4
0,0,0,4,0,79,0,0,0,1
1,1,0,2,0,1,84,0,0,0
0,0,2,1,0,1,0,93,1,1
0,1,3,2,0,2,0,0,81,3
0,0,1,1,4,1,0,1,0,85
